image,prediction,mean_luminance,rms_contrast,entropy,sharpness_laplacian_var,colorfulness,noise_sigma,underexposed_ratio,overexposed_ratio,brightness_gain,loe,niqe,brisque,piqe,musiq,maniqa,clipiqa,psnr,ssim,lpips
00712.png,00712.png,0.5631669163703918,0.1510627716779709,6.575321979157285,0.004654807038605213,19.897214889526367,0.0016633253387601402,0.0,0.014291666666666666,0.4394678771495819,53.4956,5.695495896400556,28.03533935546875,47.44895553588867,75.80094909667969,0.5739741921424866,0.4397389888763428,33.36959268523097,0.9598327279090881,0.028745347633957863
00713.png,00713.png,0.5638250708580017,0.15093645453453064,6.5690964007896975,0.004639727063477039,19.886695861816406,0.0016546189972965243,0.0,0.0144,0.43897688388824463,54.2448,5.439157946289382,27.80145263671875,44.502410888671875,75.32958984375,0.5709125399589539,0.4105653762817383,33.403199456115054,0.9590665698051453,0.029826387763023376
00714.png,00714.png,0.4081544280052185,0.20107623934745789,7.533173453071465,0.026913393288850784,24.874004364013672,0.00767156767634213,0.0,0.009654166666666667,0.3525693118572235,100.502,3.483797736465255,17.16131591796875,39.92963409423828,70.26972198486328,0.39225152134895325,0.24514655768871307,21.964137827420988,0.8861371874809265,0.07140831649303436
00715.png,00715.png,0.42083418369293213,0.20151755213737488,7.556426921226884,0.02730605937540531,24.784433364868164,0.007901093276976271,0.0,0.0097125,0.3639727532863617,94.1584,3.7223641457299985,17.17694091796875,39.80032730102539,70.4097900390625,0.3921091854572296,0.2411489486694336,21.161778301627447,0.8843943476676941,0.06837350130081177
00716.png,00716.png,0.5049355030059814,0.1852450966835022,7.189106962651901,0.0026485861744731665,14.268072128295898,0.0019229764146758588,0.0,0.04050416666666667,0.3985080122947693,68.0348,4.357114450364697,37.35076904296875,59.634010314941406,70.02800750732422,0.4818294942378998,0.45795193314552307,24.51272769168454,0.9231755137443542,0.07016804814338684
00717.png,00717.png,0.47347551584243774,0.1787387728691101,7.208413396405626,0.0021067364141345024,12.12062931060791,0.0018406726093871714,0.0,0.0045625,0.4340631663799286,93.8152,5.058370570503316,38.92730712890625,59.34295654296875,67.27168273925781,0.39528387784957886,0.344255656003952,28.00425603962788,0.9095127582550049,0.09881691634654999
00718.png,00718.png,0.48610007762908936,0.2525264024734497,7.417508325279884,0.018058203160762787,25.47421646118164,0.00361874291337756,0.0,0.06322916666666667,0.3549838662147522,69.6916,3.3741511453481254,19.22222900390625,37.1502685546875,63.47236633300781,0.49614763259887695,0.3656083047389984,19.80178760115841,0.8846337199211121,0.08949612826108932
00719.png,00719.png,0.48563235998153687,0.25261443853378296,7.416886425425484,0.017970582470297813,25.59890365600586,0.003631489362266715,0.0,0.06387083333333334,0.3548767566680908,70.1232,3.4073646863216123,20.01043701171875,36.93199920654297,64.18843841552734,0.4959871470928192,0.3543983995914459,19.839012125697856,0.8885533213615417,0.08938512951135635
00720.png,00720.png,0.433635413646698,0.16631366312503815,7.299537613663017,0.011433613486588001,9.678860664367676,0.003674361919295368,0.0,6.25e-05,0.3923444151878357,125.3376,3.7176254923732075,13.25054931640625,48.05836868286133,67.0653076171875,0.38113415241241455,0.3292026221752167,16.824371280562346,0.8489775657653809,0.09301894903182983
00721.png,00721.png,0.45392394065856934,0.16806699335575104,7.319546141702147,0.011560304090380669,9.42103385925293,0.0037676882109679596,0.0,0.00010833333333333333,0.4119369685649872,120.414,3.8097291236488586,13.77606201171875,50.42546844482422,67.9134292602539,0.3953835666179657,0.31474000215530396,15.85304091842965,0.8333823084831238,0.09593045711517334
