dataset,dataset_variant,filename,dark_pixels,bright_pixels,T_mean,T_median,Td_mean,Td_median,Td_dark_mean,Td_dark_median,Td_bright_mean,Td_bright_median,lambda_dark_mean,lambda_dark_median,lambda_bright_mean,lambda_bright_median,boost_dark_mean,boost_dark_median,boost_bright_mean,boost_bright_median,corr_Td_darkness,corr_boost_darkness,gain_mean,gain_median,gain_dark_mean,gain_bright_mean
LOL-v2,Real_captured,00756.png,240000,0,0.9789861440658569,0.9987442493438721,0.8254513740539551,0.8237903118133545,0.8254513740539551,0.8237903118133545,nan,nan,1.6899267435073853,1.6650813817977905,nan,nan,1.6509027481079102,1.647580623626709,nan,nan,0.3289140462875366,0.32891473174095154,2.65090274810791,2.647580623626709,2.65090274810791,nan
LOL-v2,Real_captured,00757.png,239955,19,0.9953917860984802,0.9998225569725037,0.8424197435379028,0.8429183959960938,0.8425282835960388,0.842926025390625,0.11851786077022552,0.10166877508163452,1.6932536363601685,1.6911041736602783,0.23703572154045105,0.20333755016326904,1.6850565671920776,1.68585205078125,0.23703572154045105,0.20333755016326904,0.9631953835487366,0.9631986618041992,2.6848394870758057,2.6858367919921875,2.685056447982788,1.2370356321334839
LOL-v2,Real_captured,00758.png,239956,21,0.996893048286438,0.9999147653579712,0.8562945127487183,0.8584789037704468,0.8564051985740662,0.8584868311882019,0.11997931450605392,0.10940659046173096,1.7184110879898071,1.7198970317840576,0.23995862901210785,0.21881318092346191,1.7128103971481323,1.7169736623764038,0.23995862901210785,0.21881318092346191,0.9800961017608643,0.9800992608070374,2.7125890254974365,2.7169578075408936,2.712810516357422,1.239958643913269
LOL-v2,Real_captured,00759.png,239429,49,0.998992919921875,0.9999998807907104,0.8604968786239624,0.8732622265815735,0.8617082238197327,0.8735844492912292,0.15045495331287384,0.15620338916778564,1.7253614664077759,1.74844229221344,0.3009099066257477,0.3124067783355713,1.7234164476394653,1.7471688985824585,0.3009099066257477,0.3124067783355713,0.989989161491394,0.9899898171424866,2.7209935188293457,2.7465243339538574,2.723416328430176,1.3009098768234253
LOL-v2,Real_captured,00760.png,239377,81,0.9973270893096924,0.9999998807907104,0.8563231825828552,0.8674700856208801,0.857659637928009,0.8677565455436707,0.1577272117137909,0.16459399461746216,1.7205822467803955,1.7386000156402588,0.3154544234275818,0.3291879892349243,1.715319275856018,1.7355130910873413,0.3154544234275818,0.3291879892349243,0.9363413453102112,0.9363419413566589,2.712646484375,2.7349400520324707,2.7153191566467285,1.315454363822937
LOL-v2,Real_captured,00761.png,240000,0,0.9756770133972168,0.9999697208404541,0.8207916617393494,0.8218668103218079,0.8207916617393494,0.8218668103218079,nan,nan,1.6888896226882935,1.6620190143585205,nan,nan,1.6415833234786987,1.6437336206436157,nan,nan,0.5836302638053894,0.5836306214332581,2.641583204269409,2.643733501434326,2.641583204269409,nan
LOL-v2,Real_captured,00762.png,240000,0,0.9752946496009827,0.9999675750732422,0.8217611312866211,0.8222465515136719,0.8217611312866211,0.8222465515136719,nan,nan,1.691543459892273,1.6620121002197266,nan,nan,1.6435222625732422,1.6444931030273438,nan,nan,0.578181266784668,0.5781817436218262,2.6435225009918213,2.6444931030273438,2.6435225009918213,nan
LOL-v2,Real_captured,00763.png,240000,0,0.9950633645057678,0.9990124702453613,0.8222126960754395,0.821475088596344,0.8222126960754395,0.821475088596344,nan,nan,1.652876615524292,1.6501681804656982,nan,nan,1.644425392150879,1.642950177192688,nan,nan,0.9022619128227234,0.9022666215896606,2.644425630569458,2.6429500579833984,2.644425630569458,nan
LOL-v2,Real_captured,00764.png,240000,0,0.9943748116493225,0.9991676807403564,0.8234820365905762,0.8239513635635376,0.8234820365905762,0.8239513635635376,nan,nan,1.65694260597229,1.6545946598052979,nan,nan,1.6469640731811523,1.6479027271270752,nan,nan,0.6890803575515747,0.6890831589698792,2.6469640731811523,2.647902727127075,2.6469640731811523,nan
LOL-v2,Real_captured,00765.png,239993,0,0.9940350651741028,1.0,0.8695217967033386,0.8854690790176392,0.8695334792137146,0.8854760527610779,nan,nan,1.7507555484771729,1.7804656028747559,nan,nan,1.7390669584274292,1.7709521055221558,nan,nan,0.926328182220459,0.9263287782669067,2.739043712615967,2.7709381580352783,2.7390670776367188,nan
LOL-v2,Real_captured,00766.png,239982,0,0.9942600131034851,1.0,0.8699889779090881,0.8863797187805176,0.8700185418128967,0.8863868117332458,nan,nan,1.7512835264205933,1.7818489074707031,nan,nan,1.7400370836257935,1.7727736234664917,nan,nan,0.9275199770927429,0.9275205731391907,2.739978075027466,2.772759437561035,2.740036964416504,nan
LOL-v2,Real_captured,00767.png,239963,0,0.8912549614906311,0.9910412430763245,0.798080563545227,0.83570796251297,0.7981355786323547,0.8357173800468445,nan,nan,1.8089712858200073,1.883386492729187,nan,nan,1.5962711572647095,1.671434760093689,nan,nan,-0.004399723373353481,-0.004399725701659918,2.596160888671875,2.6714158058166504,2.596271276473999,nan
LOL-v2,Real_captured,00768.png,239917,0,0.9660651087760925,0.9991974234580994,0.8840698599815369,0.9021005630493164,0.8842154741287231,0.9021580219268799,nan,nan,1.835236668586731,1.9198676347732544,nan,nan,1.7684309482574463,1.8043160438537598,nan,nan,0.644026517868042,0.6440269947052002,2.7681398391723633,2.804201126098633,2.7684309482574463,nan
LOL-v2,Real_captured,00769.png,236988,0,0.988676905632019,0.9988119602203369,0.859087347984314,0.888209879398346,0.8648495674133301,0.8891662955284119,nan,nan,1.751308560371399,1.8121392726898193,nan,nan,1.7296991348266602,1.7783325910568237,nan,nan,0.9381213188171387,0.9381217360496521,2.718174695968628,2.7764196395874023,2.72969913482666,nan
LOL-v2,Real_captured,00770.png,236985,0,0.9887890815734863,0.9988523721694946,0.8589304089546204,0.8879162669181824,0.864702582359314,0.8888381719589233,nan,nan,1.7507933378219604,1.811189889907837,nan,nan,1.729405164718628,1.7776763439178467,nan,nan,0.9406843781471252,0.9406849145889282,2.717860698699951,2.7758326530456543,2.729405164718628,nan
LOL-v2,Real_captured,00771.png,239998,0,0.9995574951171875,0.999996542930603,0.8610340356826782,0.8618680834770203,0.8610372543334961,0.8618685603141785,nan,nan,1.7228727340698242,1.7246575355529785,nan,nan,1.7220745086669922,1.723737120628357,nan,nan,0.9986972212791443,0.9986987709999084,2.7220680713653564,2.72373628616333,2.722074270248413,nan
LOL-v2,Real_captured,00772.png,239999,0,0.998699426651001,0.9999483823776245,0.8620534539222717,0.8625144362449646,0.8620551824569702,0.8625145554542542,nan,nan,1.7264667749404907,1.7277370691299438,nan,nan,1.7241103649139404,1.7250291109085083,nan,nan,0.9944032430648804,0.994404673576355,2.724107027053833,2.7250289916992188,2.7241101264953613,nan
LOL-v2,Real_captured,00773.png,239960,2,0.988847553730011,0.9996281862258911,0.854418933391571,0.8648843169212341,0.8544973134994507,0.8648891448974609,0.1892046332359314,0.18661653995513916,1.7300387620925903,1.7420635223388672,0.3784092664718628,0.3732330799102783,1.7089946269989014,1.7297782897949219,0.3784092664718628,0.3732330799102783,0.6910219788551331,0.6910228729248047,2.7088379859924316,2.729768753051758,2.7089946269989014,1.3784093856811523
LOL-v2,Real_captured,00774.png,239957,4,0.9892435669898987,0.9995622038841248,0.83649080991745,0.8463358879089355,0.8365694284439087,0.846345841884613,0.19462484121322632,0.1901249885559082,1.692990779876709,1.7058320045471191,0.38924968242645264,0.3802499771118164,1.6731388568878174,1.692691683769226,0.38924968242645264,0.3802499771118164,0.752432107925415,0.7524332404136658,2.6729817390441895,2.692671775817871,2.6731386184692383,1.3892498016357422
LOL-v2,Real_captured,00775.png,239900,6,0.9823693037033081,0.9999998807907104,0.8492977619171143,0.85980224609375,0.8494957685470581,0.8598556518554688,0.1834409385919571,0.18602144718170166,1.733895182609558,1.7457878589630127,0.3668818771839142,0.3720428943634033,1.6989915370941162,1.7197113037109375,0.3668818771839142,0.3720428943634033,0.6077507138252258,0.6077511310577393,2.6985952854156494,2.7196044921875,2.698991537094116,1.3668818473815918
LOL-v2,Real_captured,00776.png,239907,5,0.9839089512825012,0.9999998807907104,0.8429396152496338,0.8515926599502563,0.8431164622306824,0.8516685962677002,0.19062654674053192,0.19196468591690063,1.7179869413375854,1.7281975746154785,0.38125309348106384,0.38392937183380127,1.6862329244613647,1.7033371925354004,0.38125309348106384,0.38392937183380127,0.6613016724586487,0.6613020896911621,2.6858792304992676,2.7031853199005127,2.686232566833496,1.3812531232833862
LOL-v2,Real_captured,00777.png,239936,0,0.9609203338623047,0.9999576807022095,0.8327286839485168,0.8458495736122131,0.8328326344490051,0.8458924889564514,nan,nan,1.7422595024108887,1.7609647512435913,nan,nan,1.6656652688980103,1.6917849779129028,nan,nan,0.30934467911720276,0.3093448579311371,2.6654574871063232,2.6916990280151367,2.6656653881073,nan
LOL-v2,Real_captured,00778.png,239942,0,0.9557685256004333,0.9999207258224487,0.8289210200309753,0.8425122499465942,0.829021692276001,0.8425431251525879,nan,nan,1.7447274923324585,1.7603771686553955,nan,nan,1.658043384552002,1.6850862503051758,nan,nan,0.22284762561321259,0.22284772992134094,2.6578421592712402,2.6850244998931885,2.658043384552002,nan
LOL-v2,Real_captured,00779.png,238375,0,0.9952457547187805,0.9998075366020203,0.8713247776031494,0.8922556042671204,0.8745812177658081,0.8926255106925964,nan,nan,1.75810968875885,1.7970337867736816,nan,nan,1.7491624355316162,1.7852510213851929,nan,nan,0.9716538190841675,0.9716545343399048,2.742649793624878,2.784511089324951,2.749162435531616,nan
LOL-v2,Real_captured,00780.png,238380,0,0.9949253797531128,0.9997909665107727,0.8711937665939331,0.8918601274490356,0.874433159828186,0.8922314643859863,nan,nan,1.758423924446106,1.7968968152999878,nan,nan,1.748866319656372,1.7844629287719727,nan,nan,0.9695171117782593,0.969517707824707,2.742387294769287,2.7837202548980713,2.748866319656372,nan
LOL-v2,Real_captured,00781.png,239856,0,0.9995737671852112,1.0,0.8589757084846497,0.8777669072151184,0.8592052459716797,0.8778209686279297,nan,nan,1.7192269563674927,1.7561662197113037,nan,nan,1.7184104919433594,1.7556419372558594,nan,nan,0.9974149465560913,0.9974157214164734,2.717951536178589,2.7555336952209473,2.7184104919433594,nan
LOL-v2,Real_captured,00782.png,239857,0,0.9995740652084351,1.0,0.8591640591621399,0.8776950836181641,0.8593921661376953,0.8777541518211365,nan,nan,1.719600796699524,1.755973219871521,nan,nan,1.7187843322753906,1.755508303642273,nan,nan,0.9975653290748596,0.9975659847259521,2.7183282375335693,2.755390167236328,2.7187843322753906,nan
LOL-v2,Real_captured,00783.png,239872,0,0.9995988011360168,1.0,0.8592151403427124,0.8779776692390442,0.859420657157898,0.8780331611633301,nan,nan,1.7196094989776611,1.7565206289291382,nan,nan,1.718841314315796,1.7560663223266602,nan,nan,0.9980847239494324,0.9980853796005249,2.718430280685425,2.755955219268799,2.718841314315796,nan
LOL-v2,Real_captured,00784.png,239993,0,0.9911447763442993,0.9999762773513794,0.8539165258407593,0.8715934157371521,0.8539270758628845,0.8715958595275879,nan,nan,1.7245714664459229,1.7608968019485474,nan,nan,1.707854151725769,1.7431917190551758,nan,nan,0.9110466837882996,0.9110474586486816,2.7078330516815186,2.7431869506835938,2.7078540325164795,nan
LOL-v2,Real_captured,00785.png,239993,0,0.9914975762367249,0.9999761581420898,0.8541562557220459,0.8716902136802673,0.8541668057441711,0.8716920614242554,nan,nan,1.7243489027023315,1.7606470584869385,nan,nan,1.7083336114883423,1.7433841228485107,nan,nan,0.9240420460700989,0.9240427613258362,2.708312511444092,2.743380546569824,2.708333730697632,nan
LOL-v2,Real_captured,00786.png,239994,0,0.9909048676490784,0.9999774694442749,0.8538699746131897,0.8716145753860474,0.8538789749145508,0.8716156482696533,nan,nan,1.7249475717544556,1.7611287832260132,nan,nan,1.7077579498291016,1.7432312965393066,nan,nan,0.9059079885482788,0.9059087634086609,2.707740068435669,2.7432291507720947,2.7077579498291016,nan
LOL-v2,Real_captured,00787.png,240000,0,0.9602259397506714,0.9984899759292603,0.8527798652648926,0.866701602935791,0.8527798652648926,0.866701602935791,nan,nan,1.7817426919937134,1.790982961654663,nan,nan,1.7055597305297852,1.733403205871582,nan,nan,0.17007476091384888,0.170074924826622,2.705559730529785,2.733403205871582,2.705559730529785,nan
LOL-v2,Real_captured,00788.png,240000,0,0.9573003649711609,0.9983023405075073,0.8546888828277588,0.871173083782196,0.8546888828277588,0.871173083782196,nan,nan,1.7914470434188843,1.8013091087341309,nan,nan,1.7093777656555176,1.742346167564392,nan,nan,0.11043921113014221,0.11043930798768997,2.7093777656555176,2.7423462867736816,2.7093777656555176,nan
LOL-v2,Real_captured,00789.png,240000,0,0.9585108757019043,0.9984727501869202,0.8554782867431641,0.8718116283416748,0.8554782867431641,0.8718116283416748,nan,nan,1.7906951904296875,1.8000726699829102,nan,nan,1.7109565734863281,1.7436232566833496,nan,nan,0.12375400215387344,0.1237540915608406,2.710956573486328,2.7436232566833496,2.710956573486328,nan
