file,height,width,inference_ms,psnr,ssim,lpips,lpips_256,lambda_mean,lambda_min,lambda_max,attention_mean,attention_min,attention_max,dark_prior_mean,effective_gain_mean,illumination_gain_mean
29_UHD_LL.JPG,540,960,265.53611600684235,31.827584971443063,0.9402587413787842,0.07396544516086578,0.02548755705356598,1.017781138420105,0.5806570053100586,1.349868893623352,0.9999999403953552,0.9510775804519653,1.0,0.7658136487007141,1.0177810192108154,2.017780065536499
306_UHD_LL.JPG,540,960,265.4047160031041,29.446092826961916,0.9543328881263733,0.06767209619283676,0.037123341113328934,1.0274641513824463,0.6327347755432129,1.3473848104476929,0.9999998211860657,0.9044529795646667,1.0,0.7628495097160339,1.0274640321731567,2.027463912963867
345_UHD_LL.JPG,540,960,265.7758119967184,27.490061846466848,0.952808141708374,0.028163813054561615,0.01176989171653986,0.6832111477851868,0.2279169261455536,1.3319613933563232,0.9999999403953552,0.9415702223777771,1.0,0.5651088953018188,0.683211088180542,1.6832112073898315
353_UHD_LL.JPG,540,960,265.5269090028014,17.6171655418977,0.9269791841506958,0.12139824032783508,0.08278194814920425,0.9980862736701965,0.10648377984762192,1.3485037088394165,0.9999997615814209,0.8162656426429749,1.0,0.7510534524917603,0.9980860948562622,1.9980859756469727
371_UHD_LL.JPG,540,960,266.1662590035121,28.476304534117418,0.8959434628486633,0.10792423039674759,0.037873607128858566,1.0521734952926636,0.6604145169258118,1.3407527208328247,0.9999997019767761,0.7544005513191223,1.0,0.7812220454216003,1.052173137664795,2.052173137664795
375_UHD_LL.JPG,540,960,264.71020600001793,19.22474356944386,0.8793957233428955,0.1263185292482376,0.09878461807966232,1.1593388319015503,0.7447075843811035,1.306607723236084,0.9999991655349731,0.3644882142543793,1.0,0.8612379431724548,1.1593377590179443,2.159337282180786
385_UHD_LL.JPG,540,960,265.42260000132956,32.178088647093745,0.9681175947189331,0.018818538635969162,0.007843783125281334,0.7835255861282349,0.44714322686195374,1.3176214694976807,0.9999999403953552,0.9523483514785767,1.0,0.633054256439209,0.7835255861282349,1.7835255861282349
389_UHD_LL.JPG,540,960,266.940743997111,28.61604065878121,0.9563114047050476,0.030257437378168106,0.01113368384540081,0.9686734676361084,0.602983832359314,1.3325608968734741,0.9999999403953552,0.9309946298599243,1.0,0.7280812859535217,0.9686734676361084,1.9686733484268188
394_UHD_LL.JPG,540,960,264.9591090012109,31.043064836289762,0.9439293742179871,0.04969348758459091,0.017169350758194923,1.043937087059021,0.7808941602706909,1.3421030044555664,0.9999999403953552,0.9276592135429382,1.0,0.773798942565918,1.043937087059021,2.0439372062683105
399_UHD_LL.JPG,540,960,265.33202800055733,26.16851384022955,0.8980926871299744,0.12039297819137573,0.054849181324243546,1.054977536201477,0.8343158960342407,1.34475839138031,0.9999998211860657,0.9310154318809509,1.0,0.7819095849990845,1.054977536201477,2.0549774169921875
40_UHD_LL.JPG,540,960,266.7575930026942,27.803765824628073,0.9293844103813171,0.1071937158703804,0.052028365433216095,0.9882537722587585,0.585317850112915,1.3498470783233643,1.0,0.9590713977813721,1.0,0.7508743405342102,0.9882537722587585,1.9882529973983765
425_UHD_LL.JPG,540,960,264.9053269997239,17.714217227598365,0.7999991774559021,0.08441150933504105,0.05228231102228165,1.1348408460617065,0.060880642384290695,1.3497021198272705,0.9999990463256836,0.3168938159942627,1.0,0.8582501411437988,1.134839653968811,2.134838342666626
434_UHD_LL.JPG,540,960,266.5108869987307,24.695475568485847,0.9520414471626282,0.022040702402591705,0.013672294095158577,0.8172737956047058,0.23581694066524506,1.3457541465759277,0.9999999403953552,0.9079203009605408,1.0,0.6452149152755737,0.8172736763954163,1.817273497581482
441_UHD_LL.JPG,540,960,265.88183099374874,14.692907064166556,0.7082149982452393,0.1997048556804657,0.1680525541305542,1.225954532623291,0.9665025472640991,1.3243224620819092,0.9999990463256836,0.32298365235328674,1.0,0.9084051847457886,1.2259533405303955,2.225952386856079
442_UHD_LL.JPG,540,960,264.9646310019307,28.207934649633625,0.975199818611145,0.028837209567427635,0.010529858060181141,0.9454982280731201,0.060212403535842896,1.3283697366714478,0.9999999403953552,0.9395601153373718,1.0,0.7221887111663818,0.9454981684684753,1.9454981088638306
453_UHD_LL.JPG,540,960,266.57144199998584,32.08788738205617,0.9633285999298096,0.017342280596494675,0.006996150594204664,0.9187750220298767,0.3033964931964874,1.3466887474060059,0.9999998211860657,0.8834253549575806,1.0,0.7094073295593262,0.9187748432159424,1.9187747240066528
457_UHD_LL.JPG,540,960,264.81663200684125,30.164589311099128,0.9480696320533752,0.03441470488905907,0.013694742694497108,1.0826107263565063,0.5040090084075928,1.3495060205459595,0.9999997615814209,0.8008140921592712,1.0,0.8090502023696899,1.0826104879379272,2.0826103687286377
