dataset,dataset_variant,file,ablation_variant,psnr,ssim,lpips,lpips_resize
UHD-LL down4,,1312_UHD_LL.JPG,retinex_base_only,20.546163930506967,0.9373161792755127,0.05070128291845322,0.026214031502604485
UHD-LL down4,,1312_UHD_LL.JPG,without_residual_refinement,21.516408594353745,0.9523593187332153,0.04879451543092728,0.027291830629110336
UHD-LL down4,,1312_UHD_LL.JPG,without_tapetum_update,19.097820623624763,0.9208505153656006,0.09116230905056,0.06318958103656769
UHD-LL down4,,1312_UHD_LL.JPG,without_attention_modulation,15.066185361745452,0.8979577422142029,0.09479278326034546,0.05647046118974686
UHD-LL down4,,1312_UHD_LL.JPG,without_spatial_amplification,19.277353740134274,0.9132093787193298,0.137984499335289,0.10686282813549042
UHD-LL down4,,1312_UHD_LL.JPG,without_high_frequency_cue,21.19859536522457,0.948815107345581,0.05196458473801613,0.0289382953196764
UHD-LL down4,,1312_UHD_LL.JPG,without_darkness_gate,11.909101217179064,0.847987949848175,0.17410047352313995,0.10829013586044312
UHD-LL down4,,1315_UHD_LL.JPG,full,28.586258121557076,0.9388310313224792,0.042345426976680756,0.013025394640862942
UHD-LL down4,,1315_UHD_LL.JPG,retinex_base_only,10.6910545259325,0.5493177771568298,0.1879788637161255,0.1445285528898239
UHD-LL down4,,1315_UHD_LL.JPG,without_residual_refinement,19.40291911691421,0.8760842084884644,0.058894943445920944,0.0277366042137146
UHD-LL down4,,1315_UHD_LL.JPG,without_tapetum_update,13.04036934522756,0.7526554465293884,0.14400063455104828,0.10243973135948181
UHD-LL down4,,1315_UHD_LL.JPG,without_attention_modulation,31.212709406805846,0.9393285512924194,0.04625919833779335,0.017774414271116257
UHD-LL down4,,1315_UHD_LL.JPG,without_spatial_amplification,10.459203337607077,0.5563130974769592,0.23170605301856995,0.18246981501579285
UHD-LL down4,,1315_UHD_LL.JPG,without_high_frequency_cue,28.745582997744705,0.9389069676399231,0.04282587766647339,0.013865988701581955
UHD-LL down4,,1315_UHD_LL.JPG,without_darkness_gate,25.0125085123298,0.932283878326416,0.05405411869287491,0.027845101431012154
UHD-LL down4,,1335_UHD_LL.JPG,full,27.819471112626157,0.9603520631790161,0.05457543581724167,0.020820602774620056
UHD-LL down4,,1335_UHD_LL.JPG,retinex_base_only,13.286477755435957,0.7648711800575256,0.14916443824768066,0.09583607316017151
UHD-LL down4,,1335_UHD_LL.JPG,without_residual_refinement,27.467117883397158,0.9566930532455444,0.054305389523506165,0.021065644919872284
UHD-LL down4,,1335_UHD_LL.JPG,without_tapetum_update,16.52718297858482,0.8878530859947205,0.11375094950199127,0.06513220071792603
UHD-LL down4,,1335_UHD_LL.JPG,without_attention_modulation,19.826076090588586,0.9374244213104248,0.06898699700832367,0.03067127615213394
UHD-LL down4,,1335_UHD_LL.JPG,without_spatial_amplification,12.829923326012015,0.7310329675674438,0.2300833910703659,0.17856046557426453
UHD-LL down4,,1335_UHD_LL.JPG,without_high_frequency_cue,27.324333293392968,0.9583128094673157,0.054298270493745804,0.019982995465397835
UHD-LL down4,,1335_UHD_LL.JPG,without_darkness_gate,17.611624114686684,0.9318488240242004,0.086104616522789,0.04884139448404312
UHD-LL down4,,1338_UHD_LL.JPG,full,24.961232546970066,0.9092894792556763,0.07656528055667877,0.02297040820121765
UHD-LL down4,,1338_UHD_LL.JPG,retinex_base_only,9.996003363438955,0.4831409454345703,0.22595643997192383,0.16723108291625977
UHD-LL down4,,1338_UHD_LL.JPG,without_residual_refinement,17.87152292442235,0.8302545547485352,0.09570806473493576,0.03834592550992966
UHD-LL down4,,1338_UHD_LL.JPG,without_tapetum_update,12.161205491210406,0.7059913277626038,0.18364959955215454,0.12683628499507904
UHD-LL down4,,1338_UHD_LL.JPG,without_attention_modulation,24.989214503162785,0.9092513918876648,0.07626178115606308,0.022728055715560913
UHD-LL down4,,1338_UHD_LL.JPG,without_spatial_amplification,10.194188824370707,0.522768497467041,0.2512032389640808,0.18569213151931763
UHD-LL down4,,1338_UHD_LL.JPG,without_high_frequency_cue,24.96877541733778,0.909345805644989,0.07672592997550964,0.023223690688610077
UHD-LL down4,,1338_UHD_LL.JPG,without_darkness_gate,27.61811299755402,0.9063392877578735,0.08388014137744904,0.031301647424697876
UHD-LL down4,,1354_UHD_LL.JPG,full,28.01124659207065,0.9277348518371582,0.12229236960411072,0.042282942682504654
UHD-LL down4,,1354_UHD_LL.JPG,retinex_base_only,11.442312219836403,0.6330210566520691,0.2464160919189453,0.15751519799232483
UHD-LL down4,,1354_UHD_LL.JPG,without_residual_refinement,25.76179677938245,0.9129212498664856,0.1261255443096161,0.05047856643795967
UHD-LL down4,,1354_UHD_LL.JPG,without_tapetum_update,14.207690169654029,0.8025190234184265,0.21182863414287567,0.12159998714923859
UHD-LL down4,,1354_UHD_LL.JPG,without_attention_modulation,27.90891830064082,0.9267688989639282,0.12369599938392639,0.04160669445991516
UHD-LL down4,,1354_UHD_LL.JPG,without_spatial_amplification,12.371287286708966,0.7071555256843567,0.28122904896736145,0.20311830937862396
UHD-LL down4,,1354_UHD_LL.JPG,without_high_frequency_cue,28.00498627751064,0.9275686144828796,0.12239965051412582,0.04207993298768997
UHD-LL down4,,1354_UHD_LL.JPG,without_darkness_gate,18.379633116675073,0.9049943685531616,0.14536049962043762,0.05782362446188927
UHD-LL down4,,1357_UHD_LL.JPG,full,34.76790239807061,0.9709506630897522,0.02370878867805004,0.0057312361896038055
UHD-LL down4,,1357_UHD_LL.JPG,retinex_base_only,14.931906589560901,0.8691318035125732,0.08431942015886307,0.053927116096019745
UHD-LL down4,,1357_UHD_LL.JPG,without_residual_refinement,34.6597487413949,0.9675078988075256,0.027533888816833496,0.009760725311934948
UHD-LL down4,,1357_UHD_LL.JPG,without_tapetum_update,14.030914633688392,0.8559395670890808,0.10462819039821625,0.06950709968805313
UHD-LL down4,,1357_UHD_LL.JPG,without_attention_modulation,20.313266435824335,0.9520577788352966,0.05344495549798012,0.028276067227125168
UHD-LL down4,,1357_UHD_LL.JPG,without_spatial_amplification,14.345972708046803,0.8583390116691589,0.1401306688785553,0.10624407231807709
UHD-LL down4,,1357_UHD_LL.JPG,without_high_frequency_cue,35.23300545442563,0.9708516597747803,0.024192973971366882,0.0070466152392327785
UHD-LL down4,,1357_UHD_LL.JPG,without_darkness_gate,14.920930167341629,0.9251479506492615,0.11262071132659912,0.07410722225904465
UHD-LL down4,,1365_UHD_LL.JPG,full,13.913885986819851,0.8399783968925476,0.1669134944677353,0.10648861527442932
UHD-LL down4,,1365_UHD_LL.JPG,retinex_base_only,6.558277818643069,0.40862923860549927,0.3377017080783844,0.2705563008785248
UHD-LL down4,,1365_UHD_LL.JPG,without_residual_refinement,11.18415763582352,0.7191722989082336,0.2008926272392273,0.13673199713230133
UHD-LL down4,,1365_UHD_LL.JPG,without_tapetum_update,8.05223867633793,0.6010733842849731,0.291726291179657,0.22982750833034515
UHD-LL down4,,1365_UHD_LL.JPG,without_attention_modulation,13.949872680529722,0.8421007990837097,0.1623188555240631,0.10513724386692047
UHD-LL down4,,1365_UHD_LL.JPG,without_spatial_amplification,7.554693530270365,0.5350955724716187,0.31006425619125366,0.2447524219751358
UHD-LL down4,,1365_UHD_LL.JPG,without_high_frequency_cue,13.916380367281189,0.8400297164916992,0.1673235297203064,0.10712577402591705
UHD-LL down4,,1365_UHD_LL.JPG,without_darkness_gate,16.255651229641835,0.8434627652168274,0.1613975614309311,0.11271455138921738
UHD-LL down4,,1378_UHD_LL.JPG,full,27.49093334251972,0.9608448147773743,0.03690540790557861,0.012904164381325245
UHD-LL down4,,1378_UHD_LL.JPG,retinex_base_only,11.632113900653936,0.7447049617767334,0.15662777423858643,0.10851593315601349
