dataset,dataset_variant,file,ablation_variant,psnr,ssim,lpips,lpips_resize
LOL-v2,Real_captured,00758.png,without_spatial_amplification,15.036172857342041,0.7386568784713745,0.2456500232219696,0.18020093441009521
LOL-v2,Real_captured,00758.png,without_high_frequency_cue,21.497537982232288,0.8751614689826965,0.14291198551654816,0.08871468901634216
LOL-v2,Real_captured,00758.png,without_darkness_gate,17.697612390158127,0.8446821570396423,0.16097959876060486,0.105989471077919
LOL-v2,Real_captured,00759.png,full,15.979626314810684,0.7631878852844238,0.1532556414604187,0.12667584419250488
LOL-v2,Real_captured,00759.png,retinex_base_only,14.837233525203333,0.6113265752792358,0.18386687338352203,0.14720728993415833
LOL-v2,Real_captured,00759.png,without_residual_refinement,20.948954150505983,0.8142257332801819,0.12815465033054352,0.1021585613489151
LOL-v2,Real_captured,00759.png,without_tapetum_update,18.68256467217919,0.7880534529685974,0.14674529433250427,0.11051051318645477
LOL-v2,Real_captured,00759.png,without_attention_modulation,15.976599905241232,0.7630767226219177,0.15355637669563293,0.1269780695438385
LOL-v2,Real_captured,00759.png,without_spatial_amplification,18.682722055749405,0.7879641652107239,0.14662101864814758,0.11049218475818634
LOL-v2,Real_captured,00759.png,without_high_frequency_cue,15.979451626101257,0.7631929516792297,0.15321947634220123,0.12662963569164276
LOL-v2,Real_captured,00759.png,without_darkness_gate,13.15739072561258,0.7149072289466858,0.19551949203014374,0.1644149273633957
LOL-v2,Real_captured,00760.png,full,15.748110537193554,0.7885246872901917,0.14487718045711517,0.11615511775016785
LOL-v2,Real_captured,00760.png,retinex_base_only,15.011620248429809,0.6353381276130676,0.16640286147594452,0.1268351674079895
LOL-v2,Real_captured,00760.png,without_residual_refinement,20.584736912298315,0.8405911326408386,0.11832878738641739,0.0896824449300766
