dataset,dataset_variant,filename,dark_pixels,bright_pixels,T_mean,T_median,Td_mean,Td_median,Td_dark_mean,Td_dark_median,Td_bright_mean,Td_bright_median,lambda_dark_mean,lambda_dark_median,lambda_bright_mean,lambda_bright_median,boost_dark_mean,boost_dark_median,boost_bright_mean,boost_bright_median,corr_Td_darkness,corr_boost_darkness,gain_mean,gain_median,gain_dark_mean,gain_bright_mean
UHD-LL down4,,1791_UHD_LL.JPG,517989,0,0.9786151051521301,0.9999711513519287,0.8449488282203674,0.8863130211830139,0.8453044891357422,0.8863860368728638,nan,nan,1.1683255434036255,1.224333643913269,nan,nan,1.1411610841751099,1.1966211795806885,nan,nan,0.7591564059257507,0.7591566443443298,2.140681028366089,2.1965227127075195,2.1411609649658203,nan
UHD-LL down4,,1792_UHD_LL.JPG,518358,0,0.9953676462173462,0.9999992847442627,0.8185780048370361,0.8296616077423096,0.818606436252594,0.8296710252761841,nan,nan,1.1108274459838867,1.1230273246765137,nan,nan,1.1051186323165894,1.120055913925171,nan,nan,0.9064319133758545,0.9064324498176575,2.1050803661346436,2.1200432777404785,2.105118751525879,nan
UHD-LL down4,,17_UHD_LL.JPG,518400,0,0.9096598625183105,0.999990701675415,0.6750556230545044,0.6944258213043213,0.6750556230545044,0.6944258213043213,nan,nan,1.028942346572876,0.9941290616989136,nan,nan,0.9113250970840454,0.9374748468399048,nan,nan,-0.12807467579841614,-0.12807470560073853,1.9113250970840454,1.9374748468399048,1.9113250970840454,nan
UHD-LL down4,,1801_UHD_LL.JPG,517785,0,0.9811395406723022,0.9999992847442627,0.8209660053253174,0.8392317295074463,0.8215230107307434,0.8393442630767822,nan,nan,1.133523941040039,1.1434961557388306,nan,nan,1.1090561151504517,1.1331148147583008,nan,nan,0.6685584187507629,0.6685584783554077,2.108304023742676,2.132962703704834,2.109055995941162,nan
UHD-LL down4,,1808_UHD_LL.JPG,518400,0,0.9003260135650635,0.9999998807907104,0.6904469132423401,0.6981359720230103,0.6904469132423401,0.6981359720230103,nan,nan,1.0636813640594482,1.0126558542251587,nan,nan,0.9321032762527466,0.9424836039543152,nan,nan,-0.1532602161169052,-0.1532602310180664,1.9321032762527466,1.94248366355896,1.9321032762527466,nan
UHD-LL down4,,1838_UHD_LL.JPG,518400,0,0.9769436120986938,0.9999990463256836,0.8635388612747192,0.8707760572433472,0.8635388612747192,0.8707760572433472,nan,nan,1.195713996887207,1.1862821578979492,nan,nan,1.165777564048767,1.17554771900177,nan,nan,0.12669940292835236,0.1266995370388031,2.1657774448394775,2.1755475997924805,2.1657774448394775,nan
UHD-LL down4,,1917_UHD_LL.JPG,514163,71,0.6237205266952515,0.6454558968544006,0.3922722041606903,0.3779125213623047,0.39339905977249146,0.37855446338653564,0.10286786407232285,0.10396251827478409,0.8678745031356812,0.8014646768569946,0.2529797852039337,0.2591860592365265,0.5310887694358826,0.5110485553741455,0.13887162506580353,0.1403494030237198,0.34913280606269836,0.34913283586502075,1.5295675992965698,1.5101819038391113,1.5310888290405273,1.138871669769287
UHD-LL down4,,199_UHD_LL.JPG,484968,0,0.6254069805145264,0.6388880610466003,0.4368111789226532,0.45054903626441956,0.44786569476127625,0.45891597867012024,nan,nan,0.9695594906806946,0.9759012460708618,nan,nan,0.6046186685562134,0.6195365786552429,nan,nan,0.8298482298851013,0.82984858751297,1.5896952152252197,1.6082412004470825,1.6046185493469238,nan
UHD-LL down4,,1_UHD_LL.JPG,518368,0,0.6787561178207397,0.737918496131897,0.48479995131492615,0.5058428645133972,0.4848121702671051,0.5058537721633911,nan,nan,0.9938070774078369,0.9776186347007751,nan,nan,0.6544964909553528,0.6829025745391846,nan,nan,0.06529778987169266,0.06529779732227325,1.6544798612594604,1.6828879117965698,1.6544963121414185,nan
UHD-LL down4,,200_UHD_LL.JPG,518395,0,0.98387610912323,0.9998500347137451,0.74528968334198,0.7493940591812134,0.7452922463417053,0.749394953250885,nan,nan,1.0250921249389648,1.0157997608184814,nan,nan,1.006144642829895,1.0116832256317139,nan,nan,0.6963070631027222,0.6963073015213013,2.006140947341919,2.0116820335388184,2.0061445236206055,nan
